district,year,season,crop,area,production,yield,temperature,rainfall,humidity,nitrogen,phosphorus,potassium,organic_carbon,ph,micronutrient_score
south 24 parganas,2000,whole year,arecanut,689.2726016456639,570.0,0.75,24.68358309257972,1232.5934922974357,78.95295584397033,0.4175861143652123,0.7359410531188658,0.8200290170218306,0.4803860813271675,5.920124055498114,0.771596242414709
darjiling,2014,rabi,linseed,124.66570352683252,34.0,0.3300970873786408,16.657054402988905,1201.712292719146,58.37555524869482,0.49028026521220935,1.0687881763707265,0.5474107057410637,0.9178507489188878,7.339495486694505,0.362093234842236
uttar dinajpur,2011,rabi,wheat,40763.0455684407,89166.0,2.414067576348278,24.900331420410108,1933.962396694203,56.36981313335872,0.5236575640701047,0.7613472094497982,0.4620364254825454,0.40201684094075424,6.156228882618261,0.7162829536476107
bankura,2006,rabi,gram,39.00040234358756,17.0,0.3953488372093023,28.429678440521194,1908.351116496419,67.34222261518724,0.7207293675014648,0.9707572702455483,0.7823704495463898,0.6401755222975648,6.221205921882277,1.0040888926332203
west midnapore,2001,summer,moong(green gram),1371.3362053179387,1208.0,0.7531172069825436,25.556752132070454,1734.3052550617585,85.80875614123543,0.20815577430039303,0.5667616903679874,0.7436274581046302,0.4825923224420691,5.88723548901916,0.7687499831435461
west midnapore,2004,whole year,coconut,1267.2990938438406,18433.4,16.02904347826087,24.38823632630201,1443.0407645980627,79.79688794455103,0.20539632997298735,0.6462610363427754,0.6657995221640782,0.5211084844452372,5.726863006230168,0.8820559394432048
kochbihar,2009,winter,sesamum,297.28970865604697,243.0,0.8868613138686131,24.117518148441196,1654.3856391618458,76.32334524885887,0.39116623092708186,1.146901711822054,0.5103052043582788,0.694465919269951,6.44600416453041,0.8087524916702009
east midnapore,2008,rabi,wheat,560.7332733100055,1267.0,2.431861804222649,26.905951906926962,1247.8060695838637,72.12800899045672,0.4865805462568591,0.8926693171141341,0.4358082628394276,0.7869076844500417,7.566322210349689,0.7379432601705846
darjiling,2000,rabi,groundnut,20.9976026581349,33.0,1.5,17.21223285131999,635.8939818428169,77.50695340389444,0.4964652710758444,0.8949804695036734,0.4693462902241857,0.954150960411556,6.518801905664952,0.3353059824607439
birbhum,2007,autumn,sesamum,8.02270600636192,5.0,0.625,23.223931932191483,2462.1925303124804,69.42019810460405,0.3064388769859097,1.041888896657487,0.5839515667778302,0.37723130286861406,7.101327350362256,0.8563140201978425
jalpaiguri,2002,summer,moong(green gram),117.4109668980048,54.0,0.391304347826087,24.448051701726232,1943.2122071771018,61.33593895743429,0.43917606674130205,0.393745860335851,0.5120279237077245,1.09003496621213,5.458650139487926,0.69121430815281
darjiling,2002,winter,potato,4640.109421762045,82273.0,17.040803645401823,17.313602575972265,1436.7715895813328,62.11993943962524,0.45354792112866427,0.9795624181199178,0.5184455471749047,1.0576509549099093,7.108509087234306,0.3060241528196243
darjiling,2014,rabi,moong(green gram),19.07345231790538,14.0,0.7777777777777778,17.28216327562842,1288.8249740513297,52.303797458941396,0.6099113518233158,0.543521947639526,0.6731578351630133,0.9203711406317507,6.1273575525200785,0.6093785953535767
birbhum,2001,rabi,safflower,28.333697270062725,9.0,0.2903225806451613,23.126505888476125,1525.998919100715,70.13365154820889,0.3522633452886155,0.9632495950704483,0.5874345862613845,0.32951328109438127,7.787868112009754,0.9026088235797232
nadia,2007,whole year,turmeric,634.8837224274446,1815.0,2.6002865329512894,28.963854228618917,2114.0005901367786,64.35300870211559,0.19089851222225554,0.737933115882184,0.6138572409817339,0.4461552031948243,7.691729202434958,0.6949221175508521
west midnapore,2009,rabi,gram,16.483354286563323,16.0,1.0,25.156660386907255,1544.347981085276,62.390588174755905,0.5235843694294975,0.8587435350272786,0.585986124604379,0.8174693952407028,6.650358001969766,0.7342497328367938
barddhaman,2006,whole year,sesamum,28639.724659477375,21420.0,0.8413527632664284,22.708334940645297,1075.2972810526041,60.258026502334445,0.508078926084747,1.0517377638189243,0.6935903871260433,0.6193960622912394,6.18522629951309,0.739223758528344
darjiling,2001,whole year,arecanut,222.164630057703,592.0,2.07719298245614,17.43979592157792,1112.8558679132911,56.63375880592636,0.5180230869760554,0.5051473000425727,0.6487437200819323,0.9204496984271071,6.6728321102196935,0.6346960173730101
darjiling,2009,whole year,sugarcane,3.567573265668199,296.0,98.66666666666669,20.470094606320224,1395.824482032024,70.20381927136252,0.5237562284603378,1.088407370058086,0.5301379147022971,0.9608260015344341,6.387856757997755,0.31584143970179
kochbihar,2008,rabi,wheat,10851.47110430276,16597.0,1.6219095084530442,24.94902219051329,1848.3815031671636,72.97388698161107,0.3032874930970876,0.8840824015552625,0.5070220777758643,0.5531803481531983,6.790508601404493,0.8405038305720229
west midnapore,2011,rabi,safflower,265.329006725624,231.0,0.8492647058823529,27.144385734844583,1870.836045013244,68.55303195276032,0.5008569280184487,0.9908490310719985,0.5129204630478454,0.764050676924878,6.117034317564753,0.698363120345682
darjiling,2010,summer,maize,426.7255439589284,1505.0,3.1354166666666665,16.645979903008453,1919.1603152284217,62.73911756598472,0.49097209972836914,0.5424327967149617,0.5389943935903022,1.0055107214342767,7.110506902493431,0.548292251896578
nadia,2003,rabi,gram,13443.367571189245,14081.0,1.0607156308851224,27.406553184721798,1179.7683011906347,67.89498336274492,0.23040160164484555,0.6553994786704768,0.6453086410371401,0.4673862892436322,8.636393414592508,0.7412033340962115
uttar dinajpur,2006,kharif,mesta,2755.455257564618,17683.0,7.340390203403902,24.859203041781154,1339.5482583045482,72.38608484027333,0.40889656290387166,0.7522994586966931,0.4971417124958258,0.5321577691467352,5.780339054832029,0.7939650229061659
darjiling,2011,rabi,urad,257.32016886763495,116.0,0.5272727272727272,18.523036390369747,1897.5321324981367,84.92344120221428,0.4891785847552742,0.5068532439675688,0.6164403440778772,0.8953051155948045,6.302407818731572,0.48857546688511544
puruliya,1997,whole year,groundnut,1127.83579977774,738.0,0.6212121212121212,23.794291737246233,128.4112087779767,84.92801104270625,0.3296287505114876,0.9700472102762525,0.7673923410255784,0.34851974708056077,6.1968664879949324,0.5252327947139597
nadia,2002,whole year,arecanut,264.15094591932626,304.0,1.0099667774086378,24.964558445371967,1375.7049903296077,62.34662350868739,0.2654933560001789,0.6818733407238731,0.7429508677548858,0.44409792717139546,6.795727235980838,0.7365939404277577
west midnapore,2001,rabi,rapeseed &mustard,20279.923975344307,12155.0,0.6596656897861717,29.54447318824789,1754.2132493771924,87.0900100181126,0.19238015425534433,0.745455266484039,0.6915599095375984,0.4698958423858457,7.351920035466284,0.7886350637710536
north 24 parganas,2010,summer,groundnut,1470.287192402694,2510.0,2.034035656401945,28.233741114215807,1170.153105830727,73.36499757838227,0.42250827184605527,0.8920926893991434,0.6235746771750561,0.6482038148314313,6.890666877424792,0.9377025620881515
west midnapore,2014,rabi,horse-gram,563.5145160296366,270.0,0.52734375,27.257612619168988,1305.751022468518,84.87272715814841,0.19907411827622806,0.6720966666769617,0.8341512104709208,0.4817800432035661,5.6336958107315676,0.71881658588795
north 24 parganas,2009,rabi,peas & beans (pulses),874.1029033411371,2199.0,2.7660377358490567,25.988285649841135,1183.5403567071442,68.28344172208948,0.43416125231680813,0.7102479582177494,0.5561298874016024,0.6884013054780315,6.31426941732117,1.0259331805124994
west midnapore,2005,rabi,arhar/tur,266.3599698379662,286.0,1.0437956204379562,21.46746095960475,1761.661259702949,73.80641047701073,0.22409677504217906,0.7312327443648168,0.6823527479065317,0.45053474652060826,5.8382362598634465,0.6548397676867299
north 24 parganas,1998,whole year,dry chillies,3516.2526360749966,4447.0,1.3018149882903982,28.355566621445952,95.83352417712337,82.89651483630647,0.39268837670689344,1.0059788875855675,0.5614627208822048,0.7197882420135352,5.820194966241843,0.9349010992402464
west midnapore,2010,kharif,sunflower,262.505859752195,193.0,0.7782258064516129,32.053401044289814,1201.5698890421772,76.9405021591476,0.5603207334795651,1.018038746712386,0.5685371410543553,0.7137757392002593,6.736618294074912,0.9302815423154424
haora,2001,summer,rice,47518.82277398586,125242.0,2.6426265482244213,29.120638158346036,1286.638141938238,70.05517964902522,0.40717521534806234,0.6062804912574622,0.5603948318439032,0.8651388226206863,7.83694066029092,0.8446268085877842
kochbihar,2007,autumn,sesamum,167.6778829372415,62.0,0.4133333333333333,23.030914045798884,2151.572234325993,63.98571410735936,0.4012526932136829,0.8228170716686382,0.49085449896723454,0.6589110221926419,5.8386307610016965,0.7727380184950783
birbhum,1999,summer,moong(green gram),120.00335578681835,90.0,0.8737864077669902,20.940529181188108,121.29144351760362,73.58765412247091,0.3349472645538318,1.054252447699845,0.6175294138644396,0.4006808738617837,7.079323986281718,0.65621260826636
north 24 parganas,2012,rabi,groundnut,61.96954539570997,88.0,1.3333333333333333,24.04648506301944,881.4320731362154,62.74382465314744,0.4173330821591709,0.890194667061597,0.5568496214570031,0.7829766180300786,6.850289174107219,0.9004930557935004
hugli,2006,winter,rice,198191.23378623519,529916.0,2.705986284091896,28.652168742034764,1055.141780882059,82.13561152257151,0.3249754152187673,0.8866969389706587,0.8959639576977164,0.5415347019476412,7.2536444453819895,0.951802441091167
jalpaiguri,1997,whole year,maize,2360.0120450443987,5170.0,2.324640287769784,21.145081849412612,179.35697191939025,65.22122900048262,0.4498415966806184,0.4625003700397785,0.6075824232455747,0.9584827016274091,6.53213805738355,0.6443876661411507
darjiling,1998,rabi,wheat,3184.52268048575,3030.0,0.8077845907757931,18.697212483366272,93.88568741619726,63.84707013772224,0.5413671356496337,0.551657339782556,0.5268788133184159,0.8531937245736956,5.7324406002715556,0.5189762509048295
west midnapore,2010,winter,rice,503980.0481624976,1002184.0,2.48397362811679,27.21215306431122,1254.5064191568424,83.29750483283614,0.5866763591714236,1.0177434779739196,0.561964317373439,0.7566164357159557,6.241288812067481,0.8640469892196803
puruliya,2014,kharif,niger seed,176.84021202325408,74.0,0.3627450980392157,23.268995803467778,1369.901316055881,75.20103210913169,0.3282699054253201,0.7745134195003041,0.6225527585592464,0.319045723898238,7.154617120598818,0.6440395381337682
haora,2006,whole year,turmeric,105.4232598749653,255.0,2.256637168141593,23.86665156887633,820.3274688086985,64.79206227371469,0.4849903040746873,0.4894385342790251,0.5617609034164679,0.6972014060761527,6.922986861653976,0.7987542582741483
uttar dinajpur,1998,whole year,turmeric,1655.036829316055,2673.0,1.8122033898305083,26.36815589609512,157.27790894583816,78.56554847571341,0.4636243453814916,0.7632307995704307,0.5467723031374658,0.5719913563157843,6.176027978718557,0.6139301918766374
uttar dinajpur,2008,kharif,other kharif pulses,338.406178226605,328.0,0.9111111111111112,24.900885943909696,1796.9011691862647,71.89228085705086,0.4383396329675913,0.7121412046104869,0.5361829210895274,0.5778704781288934,5.727932797277207,0.7699428859545558
north 24 parganas,2012,summer,rice,67735.2301319624,249051.0,3.5326382978723405,24.14432579732296,948.8719348960683,74.92034509416612,0.4625656627369347,0.8769345170165884,0.5619097342241174,0.6382355229217334,7.261940622596189,1.0859586804216037
west midnapore,2003,whole year,sugarcane,2618.670184607868,178170.0,76.7643257216717,28.30996515891847,1571.0384331070798,71.10312058346463,0.24670822503182357,0.7963768412098527,0.779434232903295,0.5648736168410141,5.923777298647749,0.6723522457069824
dakshin dinajpur,2012,kharif,sunflower,17.251159378940308,21.0,1.05,25.433741293046754,641.7114726042353,63.93703427779825,0.4309615387905758,0.4092138859763821,0.6533258931035653,0.6130682975466342,6.047258997425706,0.6973587921291127
haora,2011,summer,groundnut,4841.428030559588,11142.0,2.2058998218174617,23.990645081395677,1026.8885768499772,68.53711402257564,0.5250756318854396,0.6492655025293675,0.6053618778373794,0.6822584737899269,7.0159087433681,0.825751842537436
darjiling,2006,kharif,niger seed,67.66055149676231,45.0,0.6,16.069614710670308,1490.2718327692307,63.19624575431419,0.506382861389828,0.8872601426180694,0.5419599001631467,1.0673150683818944,7.707908307972606,0.3383349503414808
north 24 parganas,2005,whole year,arecanut,1653.0323497891968,8189.0,5.12773951158422,25.929404279516746,1484.5012906517888,77.83401739990825,0.3737030628056373,0.8875349136094789,0.5062623284848624,0.6764511708281624,6.52778929975279,0.9559206374383229
barddhaman,2012,kharif,soyabean,15.609928055519658,11.0,0.7333333333333333,27.20305807882632,1282.2567356773068,64.40484242109035,0.3501468282580698,0.6388894873175452,0.4098034346748112,0.3774827496065619,6.483121004049588,0.6914535430677855
puruliya,2003,kharif,mesta,174.11726182745858,2080.0,14.647887323943662,26.23109744220985,1509.372517350898,62.903074847158656,0.3249793232120638,0.8096527328212249,0.5972732645627763,0.3655830195424174,6.405044098068865,0.5737288951675448
kochbihar,2011,rabi,moong(green gram),233.17937288706878,166.0,0.772093023255814,26.173368364007583,1856.3872562447973,69.02740744759143,0.2938819107511336,0.944692980203853,0.4799465496392333,0.6821911432227622,7.8535740599496595,0.7677245546855662
barddhaman,2008,whole year,sugarcane,614.4888020464157,47193.0,74.20283018867924,24.98244905668673,1619.2506836941739,77.97851323837094,0.43779657224510005,0.9497049747008298,0.5786629643519561,0.5840984994417431,5.772002947255914,0.8922764970039834
barddhaman,2005,kharif,mesta,1.0571701183405269,10.0,10.0,26.246483201236853,1142.1316332392898,72.28393501006435,0.3064949973731121,0.7418713238196751,0.5437207758419845,0.35779204406650983,6.748732204734124,0.8337489225180055
darjiling,1999,kharif,soyabean,432.8143843879566,349.0,0.6547842401500938,17.53640709549585,114.33376540085241,56.639263084427085,0.47579827730307844,1.036665119285824,0.5986442786290458,0.92880394157697,7.286064965492508,0.2944605719414503
darjiling,2006,whole year,turmeric,161.94798457566245,149.0,1.0642857142857145,18.117362447114346,1201.5235121526161,72.11197250681803,0.4737404712337522,0.512458506836533,0.46588760060335455,1.0153819986331571,6.705622274414353,0.5000166459000364
north 24 parganas,2013,autumn,rice,13865.136332148768,46047.0,2.827397764951492,27.32231012297373,1570.5733459542912,74.1593147724168,0.4821658982384501,0.8204993374748135,0.5640281591965738,0.7363741449730712,6.429867423042492,0.9821216509996342
nadia,2007,whole year,turmeric,866.6080200622201,1815.0,2.6002865329512894,24.796371892757566,2264.6586244920973,70.32790099326309,0.1600043985828307,0.7720807952664688,0.5589356849290793,0.3758557449592477,7.570535226629809,0.7455968337426908
haora,2010,rabi,peas & beans (pulses),13.839688490750042,15.0,1.25,26.17467762139763,791.1184346935376,81.98897170793369,0.4223697836042803,0.6458808999802108,0.5341221146210916,0.6655318696515994,6.797812373964062,1.049335151888191
west midnapore,2000,summer,groundnut,3501.99597532764,6031.0,1.6799442896935932,24.613630432968748,1436.388589639289,79.28406672683663,0.5840606888372233,0.8141137634663589,0.652866396454681,0.7998576801910394,6.79353939067528,0.8246121406530319
uttar dinajpur,2007,whole year,arecanut,449.8777667401883,618.0,1.5846153846153843,21.922992975700605,1574.481010997405,55.45997742538618,0.4682339928315898,0.7374549558686354,0.4629854144141318,0.5443267954211627,6.775463350909199,0.7308399905901775
bankura,2007,rabi,arhar/tur,16.154282872844227,7.0,0.4666666666666667,24.835121827768415,2774.258993713257,77.93080341289875,0.7924715194700463,0.9276454828387175,0.6156138615201936,0.6465517413274637,6.766910337784654,0.9233640350996388
